,137,232,school_pri
20709,52.0,16.0,3720.0
20710,47.0,18.0,3188.0
20711,29.0,14.0,2484.0
20712,22.0,4.0,1620.0
20713,28.0,3.0,870.0
20714,14.0,2.0,402.0
20715,19.0,2.0,608.0
20716,33.0,1.0,968.0
20717,23.0,2.0,1454.0
20718,30.0,4.0,2376.0
20719,55.0,5.0,3530.0
20720,66.0,4.0,4212.0
20721,82.0,7.0,4556.0
20722,61.0,8.0,4470.0
20723,52.0,7.0,4516.0
20724,47.0,7.0,4244.0
20725,42.0,5.0,4398.0
20726,54.0,5.0,4774.0
20727,48.0,12.0,5010.0
20728,51.0,6.0,3670.0
20729,44.0,6.0,3680.0
20730,37.0,8.0,3508.0
20731,36.0,6.0,2354.0
20732,26.0,3.0,1312.0
20733,8.0,2.0,612.0
20734,5.0,3.0,352.0
20735,1.0,1.0,198.0
20736,3.0,1.0,134.0
20737,9.0,0.0,210.0
20738,7.0,0.0,490.0
20739,23.0,1.0,1344.0
20740,40.0,2.0,2904.0
20741,57.0,8.0,3628.0
20742,54.0,6.0,3510.0
20743,53.0,3.0,3334.0
20744,68.0,1.0,3740.0
20745,76.0,7.0,3964.0
20746,47.0,4.0,3964.0
20747,85.0,3.0,4458.0
20748,86.0,5.0,4778.0
20749,87.0,6.0,4590.0
20750,70.0,3.0,5394.0
20751,77.0,5.0,5846.0
20752,70.0,3.0,4328.0
20753,44.0,4.0,3828.0
20754,48.0,2.0,3844.0
20755,32.0,6.0,3284.0
20756,32.0,3.0,1612.0
20757,19.0,2.0,792.0
20758,6.0,4.0,418.0
20759,4.0,1.0,214.0
20760,3.0,2.0,146.0
20761,6.0,0.0,186.0
20762,7.0,2.0,538.0
20763,10.0,1.0,1442.0
20764,61.0,2.0,3218.0
20765,62.0,2.0,4264.0
20766,55.0,2.0,3966.0
20767,66.0,4.0,3922.0
20768,76.0,3.0,4114.0
20769,79.0,10.0,4472.0
20770,69.0,12.0,4340.0
20771,81.0,8.0,5194.0
20772,66.0,3.0,5382.0
20773,67.0,4.0,5444.0
20774,108.0,5.0,5970.0
20775,89.0,4.0,6392.0
20776,77.0,4.0,5232.0
20777,69.0,5.0,4810.0
20778,61.0,4.0,5474.0
20779,51.0,14.0,4472.0
20780,52.0,6.0,3292.0
20781,18.0,3.0,1324.0
20782,6.0,1.0,620.0
20783,8.0,0.0,304.0
20784,2.0,1.0,234.0
20785,4.0,0.0,202.0
20786,8.0,0.0,488.0
20787,25.0,1.0,1370.0
20788,45.0,5.0,3406.0
20789,76.0,7.0,4434.0
20790,81.0,7.0,4366.0
20791,68.0,3.0,4142.0
20792,69.0,1.0,4242.0
20793,61.0,11.0,4418.0
20794,78.0,12.0,4718.0
20795,65.0,3.0,5080.0
20796,74.0,10.0,5492.0
20797,88.0,3.0,5328.0
20798,82.0,8.0,6100.0
20799,93.0,6.0,6526.0
20800,101.0,11.0,5806.0
20801,88.0,10.0,5612.0
20802,62.0,8.0,5926.0
20803,61.0,12.0,5526.0
20804,54.0,4.0,3662.0
20805,27.0,4.0,1962.0
20806,9.0,2.0,888.0
20807,3.0,1.0,546.0
20808,3.0,2.0,280.0
20809,6.0,1.0,322.0
20810,4.0,0.0,558.0
20811,21.0,2.0,1598.0
20812,53.0,2.0,3342.0
20813,75.0,9.0,4408.0
20814,62.0,12.0,4176.0
20815,70.0,4.0,4108.0
20816,53.0,3.0,4220.0
20817,84.0,3.0,4778.0
20818,80.0,4.0,4532.0
20819,90.0,2.0,4906.0
20820,70.0,2.0,5086.0
20821,72.0,7.0,5088.0
20822,114.0,6.0,6046.0
20823,107.0,8.0,6662.0
20824,92.0,8.0,5674.0
20825,72.0,8.0,5440.0
20826,74.0,11.0,5884.0
20827,77.0,28.0,5540.0
20828,57.0,22.0,4172.0
20829,48.0,9.0,2620.0
20830,21.0,7.0,1542.0
20831,15.0,4.0,868.0
20832,6.0,3.0,596.0
20833,9.0,1.0,468.0
20834,11.0,1.0,606.0
20835,27.0,3.0,1308.0
20836,44.0,2.0,2672.0
20837,61.0,5.0,3494.0
20838,70.0,1.0,3678.0
20839,54.0,4.0,3794.0
20840,68.0,6.0,3986.0
20841,56.0,6.0,4278.0
20842,71.0,4.0,4194.0
20843,97.0,8.0,5116.0
20844,85.0,6.0,5018.0
20845,82.0,5.0,4878.0
20846,111.0,7.0,5398.0
20847,105.0,12.0,6128.0
20848,120.0,10.0,5712.0
20849,116.0,9.0,4388.0
20850,79.0,12.0,4990.0
20851,65.0,12.0,5308.0
20852,103.0,20.0,5298.0
20853,49.0,36.0,4186.0
20854,46.0,18.0,3362.0
20855,39.0,19.0,2726.0
20856,20.0,9.0,1782.0
20857,12.0,4.0,812.0
20858,19.0,4.0,526.0
20859,25.0,1.0,770.0
20860,33.0,4.0,1094.0
20861,36.0,2.0,1724.0
20862,35.0,4.0,2762.0
20863,62.0,8.0,3752.0
20864,66.0,6.0,4408.0
20865,79.0,11.0,4936.0
20866,70.0,9.0,4732.0
20867,54.0,14.0,4582.0
20868,76.0,5.0,4932.0
20869,61.0,7.0,4346.0
20870,87.0,8.0,4972.0
20871,71.0,4.0,4552.0
20872,96.0,6.0,4332.0
20873,75.0,9.0,3532.0
20874,48.0,10.0,4016.0
20875,64.0,11.0,4216.0
20876,79.0,21.0,4620.0
20877,46.0,24.0,3882.0
20878,47.0,42.0,3498.0
20879,29.0,23.0,2712.0
20880,25.0,10.0,1674.0
20881,9.0,6.0,828.0
20882,11.0,2.0,360.0
20883,24.0,1.0,500.0
20884,31.0,1.0,876.0
20885,19.0,2.0,1472.0
20886,33.0,3.0,2410.0
20887,48.0,4.0,3502.0
20888,63.0,10.0,3700.0
20889,56.0,8.0,4110.0
20890,51.0,12.0,3990.0
20891,58.0,15.0,4224.0
20892,52.0,7.0,3956.0
20893,45.0,8.0,3902.0
20894,35.0,8.0,4058.0
20895,40.0,10.0,3962.0
20896,46.0,5.0,3150.0
20897,38.0,8.0,2896.0
20898,46.0,4.0,2756.0
20899,24.0,5.0,2070.0
20900,22.0,11.0,1348.0
20901,10.0,4.0,814.0
20902,7.0,3.0,420.0
20903,9.0,1.0,234.0
20904,3.0,1.0,200.0
20905,5.0,2.0,240.0
20906,8.0,0.0,500.0
20907,22.0,2.0,1402.0
20908,52.0,3.0,2786.0
20909,61.0,5.0,3522.0
20910,54.0,3.0,3266.0
20911,55.0,2.0,3314.0
20912,51.0,3.0,3326.0
20913,74.0,3.0,3724.0
20914,63.0,4.0,3674.0
20915,55.0,4.0,4036.0
20916,74.0,4.0,4404.0
20917,57.0,2.0,4314.0
20918,61.0,4.0,4824.0
20919,55.0,6.0,5220.0
20920,64.0,4.0,4258.0
20921,51.0,6.0,3776.0
20922,30.0,3.0,3402.0
20923,26.0,10.0,2970.0
20924,24.0,2.0,2018.0
20925,18.0,4.0,888.0
20926,8.0,4.0,422.0
20927,5.0,0.0,218.0
20928,4.0,1.0,110.0
20929,5.0,0.0,192.0
20930,3.0,0.0,476.0
20931,23.0,2.0,1308.0
20932,55.0,1.0,2874.0
20933,66.0,3.0,3820.0
20934,49.0,5.0,3766.0
20935,67.0,6.0,3956.0
20936,75.0,3.0,3904.0
20937,71.0,1.0,4044.0
20938,69.0,2.0,4088.0
20939,71.0,7.0,4336.0
20940,72.0,3.0,4744.0
20941,78.0,4.0,4706.0
20942,89.0,8.0,5558.0
20943,74.0,5.0,6162.0
20944,105.0,11.0,4904.0
20945,58.0,10.0,4496.0
20946,61.0,7.0,4982.0
20947,45.0,10.0,4692.0
20948,42.0,14.0,2788.0
20949,21.0,5.0,1286.0
20950,7.0,1.0,738.0
20951,5.0,0.0,324.0
20952,6.0,0.0,162.0
20953,5.0,0.0,206.0
20954,2.0,0.0,454.0
20955,25.0,1.0,1382.0
20956,53.0,2.0,2998.0
20957,58.0,3.0,4156.0
20958,65.0,5.0,3768.0
20959,72.0,4.0,3776.0
20960,51.0,5.0,4054.0
20961,78.0,4.0,4248.0
20962,56.0,5.0,4292.0
20963,79.0,9.0,4682.0
20964,62.0,1.0,4868.0
20965,92.0,2.0,4806.0
20966,97.0,3.0,5604.0
20967,92.0,6.0,6520.0
20968,152.0,10.0,7620.0
20969,76.0,9.0,5144.0
20970,57.0,5.0,5212.0
20971,44.0,14.0,4782.0
20972,37.0,8.0,3180.0
20973,25.0,7.0,1700.0
20974,11.0,5.0,800.0
20975,6.0,0.0,478.0
20976,4.0,1.0,286.0
20977,3.0,1.0,286.0
20978,5.0,2.0,592.0
20979,37.0,4.0,1340.0
20980,63.0,4.0,3142.0
20981,59.0,2.0,3968.0
20982,68.0,2.0,3858.0
20983,64.0,2.0,3722.0
20984,76.0,1.0,3906.0
20985,59.0,7.0,4052.0
20986,80.0,6.0,4248.0
20987,90.0,4.0,4478.0
20988,79.0,3.0,4716.0
20989,80.0,7.0,4714.0
20990,93.0,5.0,5208.0
20991,117.0,10.0,5378.0
20992,88.0,7.0,4540.0
20993,60.0,3.0,3972.0
20994,62.0,11.0,4626.0
20995,52.0,9.0,4362.0
20996,48.0,11.0,3140.0
20997,32.0,9.0,2116.0
20998,23.0,5.0,1302.0
20999,8.0,1.0,860.0
21000,16.0,0.0,544.0
21001,10.0,3.0,408.0
21002,9.0,1.0,492.0
21003,21.0,1.0,982.0
21004,43.0,1.0,2148.0
21005,59.0,0.0,2658.0
21006,46.0,3.0,2978.0
21007,63.0,3.0,3252.0
21008,58.0,6.0,3432.0
21009,66.0,3.0,3766.0
21010,62.0,5.0,3998.0
21011,89.0,7.0,4282.0
21012,98.0,13.0,4562.0
21013,69.0,5.0,4060.0
21014,82.0,6.0,4440.0
21015,67.0,6.0,4506.0
21016,78.0,4.0,3972.0
21017,61.0,7.0,2992.0
21018,59.0,5.0,3606.0
21019,66.0,7.0,3502.0
21020,54.0,7.0,3560.0
21021,35.0,15.0,2932.0
21022,32.0,16.0,2680.0
21023,28.0,10.0,1908.0
21024,8.0,10.0,1270.0
21025,16.0,2.0,626.0
21026,11.0,0.0,318.0
21027,28.0,2.0,570.0
21028,24.0,2.0,786.0
21029,38.0,2.0,1344.0
21030,37.0,2.0,2086.0
21031,48.0,2.0,2594.0
21032,39.0,2.0,3102.0
21033,49.0,5.0,3554.0
21034,44.0,5.0,3642.0
21035,41.0,5.0,3506.0
21036,37.0,6.0,3516.0
21037,30.0,8.0,4012.0
21038,36.0,6.0,4088.0
21039,52.0,7.0,3720.0
21040,71.0,8.0,3768.0
21041,38.0,5.0,2984.0
21042,34.0,8.0,3028.0
21043,61.0,7.0,3482.0
21044,47.0,16.0,3526.0
21045,37.0,11.0,2676.0
21046,27.0,15.0,2278.0
21047,28.0,9.0,1666.0
21048,11.0,4.0,1048.0
21049,9.0,7.0,636.0
21050,12.0,1.0,270.0
21051,14.0,4.0,518.0
21052,23.0,1.0,620.0
21053,23.0,2.0,1040.0
21054,32.0,4.0,1718.0
21055,32.0,4.0,2306.0
21056,42.0,4.0,2654.0
21057,39.0,11.0,3142.0
21058,46.0,6.0,3348.0
21059,44.0,15.0,3690.0
21060,52.0,5.0,3424.0
21061,40.0,6.0,3494.0
21062,39.0,7.0,3582.0
21063,51.0,8.0,3396.0
21064,32.0,7.0,2898.0
21065,52.0,2.0,2494.0
21066,28.0,8.0,2460.0
21067,40.0,6.0,2294.0
21068,30.0,7.0,1990.0
21069,32.0,8.0,1730.0
21070,20.0,9.0,1382.0
21071,15.0,0.0,616.0
21072,7.0,1.0,374.0
21073,5.0,3.0,314.0
21074,4.0,0.0,274.0
21075,8.0,0.0,372.0
21076,23.0,1.0,738.0
21077,21.0,0.0,936.0
21078,24.0,0.0,1422.0
21079,29.0,2.0,1814.0
21080,32.0,3.0,2274.0
21081,39.0,4.0,2692.0
21082,29.0,5.0,2812.0
21083,40.0,9.0,3052.0
21084,40.0,4.0,3310.0
21085,41.0,6.0,3322.0
21086,31.0,7.0,3162.0
21087,27.0,7.0,3370.0
21088,43.0,5.0,2790.0
21089,37.0,6.0,2666.0
21090,41.0,5.0,2594.0
21091,38.0,5.0,2104.0
21092,24.0,4.0,1188.0
21093,11.0,1.0,544.0
21094,2.0,3.0,218.0
21095,7.0,0.0,152.0
21096,7.0,2.0,136.0
21097,7.0,0.0,174.0
21098,6.0,0.0,412.0
21099,12.0,1.0,1206.0
21100,45.0,2.0,2762.0
21101,59.0,6.0,3586.0
21102,48.0,3.0,3440.0
21103,73.0,4.0,3254.0
21104,70.0,4.0,3420.0
21105,68.0,4.0,3558.0
21106,74.0,3.0,3656.0
21107,69.0,3.0,4036.0
21108,68.0,4.0,4348.0
21109,67.0,5.0,4320.0
21110,70.0,3.0,4766.0
21111,74.0,6.0,4664.0
21112,72.0,7.0,3952.0
21113,52.0,7.0,3426.0
21114,45.0,4.0,3424.0
21115,39.0,6.0,2980.0
21116,28.0,2.0,1646.0
21117,29.0,2.0,902.0
21118,9.0,0.0,454.0
21119,7.0,0.0,212.0
21120,3.0,0.0,172.0
21121,4.0,1.0,194.0
21122,5.0,0.0,438.0
21123,22.0,2.0,1302.0
21124,39.0,1.0,2896.0
21125,47.0,2.0,3726.0
21126,73.0,7.0,3768.0
21127,64.0,4.0,3662.0
21128,67.0,1.0,3832.0
21129,63.0,2.0,4210.0
21130,85.0,4.0,4204.0
21131,75.0,7.0,4286.0
21132,75.0,1.0,4732.0
21133,73.0,3.0,4568.0
21134,94.0,2.0,5536.0
21135,77.0,3.0,5764.0
21136,86.0,7.0,4970.0
21137,62.0,6.0,4406.0
21138,57.0,5.0,4634.0
21139,48.0,5.0,4270.0
21140,33.0,3.0,2742.0
21141,26.0,3.0,1338.0
21142,12.0,4.0,704.0
21143,6.0,2.0,328.0
21144,6.0,1.0,218.0
21145,3.0,0.0,210.0
21146,4.0,1.0,496.0
21147,23.0,1.0,1360.0
21148,54.0,2.0,2996.0
21149,63.0,5.0,4118.0
21150,53.0,3.0,4022.0
21151,60.0,3.0,3716.0
21152,52.0,1.0,3962.0
21153,74.0,3.0,4244.0
21154,61.0,3.0,4254.0
21155,82.0,3.0,4954.0
21156,76.0,4.0,5470.0
21157,81.0,6.0,4992.0
21158,89.0,3.0,5766.0
21159,86.0,5.0,6016.0
21160,100.0,5.0,4948.0
21161,62.0,8.0,4730.0
21162,54.0,13.0,5120.0
21163,74.0,12.0,5140.0
21164,56.0,13.0,3378.0
21165,43.0,14.0,2052.0
21166,15.0,7.0,1340.0
21167,14.0,0.0,738.0
21168,9.0,1.0,428.0
21169,15.0,2.0,314.0
21170,4.0,0.0,526.0
21171,25.0,1.0,1204.0
21172,44.0,3.0,2416.0
21173,58.0,4.0,3334.0
21174,59.0,2.0,3410.0
21175,52.0,5.0,3614.0
21176,71.0,7.0,3824.0
21177,81.0,7.0,4024.0
21178,55.0,4.0,4200.0
21179,69.0,6.0,4572.0
21180,82.0,4.0,5250.0
21181,81.0,7.0,4684.0
21182,89.0,3.0,5432.0
21183,164.0,10.0,7832.0
21184,121.0,15.0,5100.0
21185,84.0,8.0,3526.0
21186,53.0,5.0,4008.0
21187,73.0,12.0,4320.0
21188,63.0,12.0,4486.0
21189,53.0,19.0,3890.0
21190,58.0,14.0,3400.0
21191,30.0,14.0,2400.0
21192,23.0,11.0,1482.0
21193,10.0,3.0,672.0
21194,19.0,4.0,368.0
21195,26.0,1.0,590.0
21196,32.0,0.0,1078.0
21197,24.0,2.0,1674.0
21198,32.0,2.0,2804.0
21199,34.0,7.0,3250.0
21200,56.0,5.0,3768.0
21201,58.0,4.0,4218.0
21202,61.0,4.0,4468.0
21203,58.0,6.0,4076.0
21204,55.0,5.0,4550.0
21205,57.0,8.0,4874.0
21206,63.0,6.0,5076.0
21207,66.0,7.0,5112.0
21208,79.0,7.0,4724.0
21209,65.0,9.0,3986.0
21210,66.0,10.0,4294.0
21211,65.0,17.0,4742.0
21212,75.0,21.0,4844.0
21213,70.0,23.0,4140.0
21214,54.0,41.0,3342.0
21215,49.0,25.0,2598.0
21216,26.0,18.0,1662.0
21217,21.0,6.0,860.0
21218,18.0,1.0,330.0
21219,15.0,1.0,508.0
21220,33.0,3.0,880.0
21221,28.0,1.0,1394.0
21222,46.0,1.0,2192.0
21223,36.0,5.0,2926.0
21224,47.0,7.0,3270.0
21225,63.0,1.0,3732.0
21226,64.0,3.0,3910.0
21227,50.0,5.0,3944.0
21228,41.0,4.0,4024.0
21229,40.0,3.0,4080.0
21230,47.0,8.0,4606.0
21231,52.0,8.0,4346.0
21232,54.0,9.0,3418.0
21233,48.0,5.0,3066.0
21234,47.0,3.0,2674.0
21235,33.0,8.0,2130.0
21236,22.0,6.0,1224.0
21237,12.0,5.0,698.0
21238,9.0,0.0,394.0
21239,5.0,0.0,166.0
21240,6.0,0.0,152.0
21241,0.0,1.0,208.0
21242,7.0,2.0,506.0
21243,22.0,3.0,1220.0
21244,52.0,4.0,2708.0
21245,57.0,8.0,3674.0
21246,62.0,6.0,3464.0
21247,55.0,2.0,3324.0
21248,63.0,1.0,3532.0
21249,69.0,5.0,3794.0
21250,63.0,4.0,3560.0
21251,62.0,3.0,4158.0
21252,65.0,1.0,4398.0
21253,78.0,2.0,4352.0
21254,64.0,8.0,5142.0
21255,71.0,9.0,5010.0
21256,71.0,5.0,4184.0
21257,50.0,1.0,3370.0
21258,36.0,10.0,3660.0
21259,27.0,7.0,3004.0
21260,39.0,3.0,1804.0
21261,26.0,2.0,856.0
21262,6.0,0.0,398.0
21263,1.0,3.0,182.0
21264,1.0,1.0,138.0
21265,2.0,1.0,174.0
21266,4.0,1.0,468.0
21267,22.0,1.0,1210.0
21268,50.0,4.0,3048.0
21269,56.0,8.0,4116.0
21270,77.0,11.0,4528.0
21271,75.0,4.0,3778.0
21272,70.0,4.0,3860.0
21273,63.0,6.0,4230.0
21274,80.0,2.0,4202.0
21275,90.0,5.0,5030.0
21276,80.0,6.0,4748.0
21277,84.0,2.0,5024.0
21278,85.0,3.0,5462.0
21279,94.0,6.0,6464.0
21280,86.0,7.0,5392.0
21281,51.0,7.0,4618.0
21282,62.0,15.0,5004.0
21283,44.0,9.0,4522.0
21284,26.0,10.0,2900.0
21285,17.0,3.0,1264.0
21286,15.0,1.0,590.0
21287,4.0,1.0,290.0
21288,5.0,0.0,180.0
21289,3.0,1.0,184.0
21290,7.0,0.0,444.0
21291,29.0,2.0,1358.0
21292,59.0,1.0,3240.0
21293,60.0,4.0,4282.0
21294,66.0,3.0,4016.0
21295,66.0,5.0,4038.0
21296,77.0,6.0,4322.0
21297,92.0,4.0,4836.0
21298,83.0,5.0,5032.0
21299,97.0,5.0,5556.0
21300,91.0,1.0,5314.0
21301,86.0,5.0,4910.0
21302,97.0,1.0,5526.0
21303,107.0,3.0,5868.0
21304,77.0,2.0,5092.0
21305,52.0,7.0,4208.0
21306,58.0,1.0,4122.0
21307,44.0,9.0,4330.0
21308,18.0,12.0,2604.0
21309,19.0,1.0,1434.0
21310,15.0,2.0,624.0
21311,2.0,0.0,376.0
21312,4.0,1.0,234.0
21313,4.0,0.0,230.0
21314,4.0,0.0,518.0
21315,20.0,1.0,1330.0
21316,56.0,3.0,2830.0
21317,69.0,3.0,3900.0
21318,62.0,2.0,3630.0
21319,62.0,3.0,3726.0
21320,56.0,3.0,3966.0
21321,75.0,2.0,4258.0
21322,50.0,4.0,4150.0
21323,66.0,4.0,4586.0
21324,85.0,6.0,5078.0
21325,86.0,5.0,4818.0
21326,97.0,2.0,5406.0
21327,91.0,9.0,6058.0
21328,69.0,7.0,4734.0
21329,74.0,4.0,3902.0
21330,61.0,15.0,4682.0
21331,54.0,14.0,4688.0
21332,56.0,9.0,3648.0
21333,39.0,9.0,2302.0
21334,20.0,11.0,1420.0
21335,12.0,5.0,868.0
21336,8.0,0.0,458.0
21337,6.0,2.0,328.0
21338,7.0,1.0,484.0
21339,20.0,2.0,1078.0
21340,49.0,2.0,2232.0
21341,44.0,4.0,3078.0
21342,58.0,6.0,3240.0
21343,59.0,7.0,3442.0
21344,59.0,1.0,3638.0
21345,68.0,8.0,3926.0
21346,55.0,4.0,4168.0
21347,63.0,2.0,4256.0
21348,76.0,4.0,4588.0
21349,61.0,1.0,4238.0
21350,107.0,3.0,5020.0
21351,100.0,12.0,5048.0
21352,124.0,12.0,5070.0
21353,80.0,8.0,3804.0
21354,77.0,14.0,4012.0
21355,81.0,8.0,4966.0
21356,65.0,23.0,4720.0
21357,90.0,12.0,4006.0
21358,60.0,26.0,3298.0
21359,41.0,17.0,2636.0
21360,33.0,8.0,1610.0
21361,17.0,3.0,742.0
21362,18.0,1.0,416.0
21363,25.0,1.0,626.0
21364,33.0,1.0,1062.0
21365,42.0,2.0,1666.0
21366,33.0,0.0,2426.0
21367,50.0,2.0,3108.0
21368,74.0,6.0,3444.0
21369,62.0,5.0,3974.0
21370,71.0,6.0,4080.0
21371,60.0,4.0,3970.0
21372,71.0,6.0,4240.0
21373,48.0,5.0,4266.0
21374,60.0,11.0,4662.0
21375,84.0,13.0,4448.0
21376,81.0,7.0,4432.0
21377,66.0,7.0,3486.0
21378,59.0,14.0,3996.0
21379,74.0,16.0,4476.0
21380,88.0,22.0,5192.0
21381,77.0,21.0,4504.0
21382,65.0,31.0,3324.0
21383,38.0,25.0,2658.0
21384,35.0,12.0,1702.0
21385,21.0,7.0,876.0
21386,18.0,4.0,384.0
21387,13.0,2.0,462.0
21388,25.0,2.0,820.0
21389,30.0,1.0,1250.0
21390,34.0,5.0,2012.0
21391,41.0,3.0,2902.0
21392,41.0,2.0,3184.0
21393,57.0,4.0,3662.0
21394,56.0,1.0,3726.0
21395,48.0,3.0,3866.0
21396,41.0,4.0,3828.0
21397,45.0,2.0,3960.0
21398,58.0,9.0,4140.0
21399,42.0,4.0,3554.0
21400,57.0,5.0,3150.0
21401,36.0,6.0,2694.0
21402,29.0,5.0,2422.0
21403,30.0,1.0,1982.0
21404,23.0,6.0,1774.0
21405,24.0,4.0,930.0
21406,5.0,2.0,458.0
21407,7.0,0.0,264.0
21408,2.0,2.0,174.0
21409,5.0,2.0,236.0
21410,7.0,1.0,532.0
21411,18.0,4.0,1304.0
21412,38.0,4.0,2706.0
21413,62.0,4.0,3840.0
21414,60.0,2.0,3430.0
21415,57.0,0.0,3392.0
21416,77.0,3.0,3624.0
21417,66.0,3.0,3896.0
21418,67.0,3.0,3702.0
21419,60.0,5.0,4348.0
21420,92.0,3.0,4400.0
21421,83.0,6.0,4268.0
21422,68.0,5.0,4942.0
21423,72.0,8.0,4922.0
21424,93.0,5.0,4944.0
21425,68.0,6.0,4802.0
21426,55.0,2.0,3920.0
21427,23.0,5.0,2094.0
21428,22.0,4.0,1444.0
21429,19.0,2.0,762.0
21430,3.0,2.0,314.0
21431,4.0,0.0,184.0
21432,3.0,1.0,114.0
21433,3.0,0.0,164.0
21434,4.0,0.0,486.0
21435,22.0,0.0,1172.0
21436,49.0,3.0,2958.0
21437,64.0,5.0,4038.0
21438,63.0,3.0,3746.0
21439,64.0,1.0,3808.0
21440,67.0,1.0,3970.0
21441,78.0,3.0,4290.0
21442,70.0,3.0,4212.0
21443,70.0,3.0,4608.0
21444,96.0,1.0,5092.0
21445,78.0,4.0,4644.0
21446,97.0,1.0,5398.0
21447,98.0,4.0,5924.0
21448,77.0,3.0,4924.0
21449,65.0,3.0,4376.0
21450,63.0,5.0,5232.0
21451,43.0,13.0,4242.0
21452,23.0,10.0,2784.0
21453,27.0,7.0,1326.0
21454,8.0,3.0,650.0
21455,5.0,1.0,372.0
21456,3.0,0.0,188.0
21457,4.0,0.0,218.0
21458,8.0,0.0,472.0
21459,16.0,2.0,1324.0
21460,43.0,3.0,2952.0
21461,70.0,6.0,4038.0
21462,78.0,4.0,3960.0
21463,62.0,4.0,3930.0
21464,69.0,2.0,4128.0
21465,66.0,4.0,4742.0
21466,70.0,2.0,5124.0
21467,74.0,5.0,4852.0
21468,68.0,2.0,4482.0
21469,87.0,1.0,4554.0
21470,94.0,5.0,5186.0
21471,106.0,5.0,6010.0
21472,91.0,1.0,4840.0
21473,67.0,4.0,4342.0
21474,55.0,17.0,4942.0
21475,59.0,15.0,5118.0
21476,52.0,15.0,3502.0
21477,33.0,7.0,1788.0
21478,13.0,4.0,844.0
21479,7.0,0.0,450.0
21480,6.0,1.0,302.0
21481,9.0,0.0,310.0
21482,7.0,0.0,496.0
21483,25.0,5.0,1318.0
21484,61.0,2.0,2874.0
21485,69.0,5.0,4022.0
21486,39.0,2.0,3966.0
21487,68.0,0.0,3854.0
21488,74.0,6.0,4276.0
21489,55.0,7.0,4596.0
21490,85.0,6.0,4614.0
21491,80.0,3.0,5116.0
21492,81.0,4.0,5034.0
21493,75.0,4.0,4970.0
21494,94.0,10.0,5604.0
21495,110.0,10.0,6074.0
21496,121.0,7.0,5098.0
21497,68.0,9.0,4422.0
21498,68.0,12.0,5062.0
21499,64.0,28.0,5074.0
21500,52.0,15.0,3868.0
21501,50.0,11.0,2592.0
21502,27.0,4.0,1582.0
21503,10.0,0.0,990.0
21504,5.0,2.0,516.0
21505,12.0,2.0,456.0
21506,8.0,2.0,590.0
21507,20.0,2.0,1114.0
21508,55.0,0.0,2158.0
21509,45.0,4.0,3332.0
21510,64.0,3.0,3370.0
21511,52.0,4.0,3504.0
21512,75.0,5.0,3838.0
21513,78.0,2.0,4290.0
21514,82.0,5.0,5070.0
21515,98.0,17.0,5532.0
21516,63.0,6.0,4194.0
21517,52.0,5.0,3602.0
21518,77.0,8.0,3950.0
21519,80.0,5.0,4122.0
21520,81.0,4.0,3928.0
21521,77.0,8.0,3296.0
21522,82.0,9.0,3360.0
21523,52.0,6.0,3674.0
21524,49.0,8.0,3752.0
21525,57.0,17.0,3242.0
21526,50.0,27.0,3134.0
21527,38.0,20.0,2440.0
21528,25.0,9.0,1516.0
21529,19.0,6.0,716.0
21530,10.0,2.0,302.0
21531,9.0,0.0,570.0
21532,30.0,1.0,902.0
21533,25.0,3.0,1266.0
21534,22.0,3.0,2052.0
21535,42.0,2.0,2856.0
21536,55.0,3.0,3202.0
21537,53.0,3.0,3672.0
21538,77.0,6.0,4158.0
21539,61.0,7.0,3798.0
21540,53.0,8.0,3892.0
21541,39.0,10.0,4042.0
21542,45.0,5.0,4202.0
21543,60.0,9.0,5198.0
21544,76.0,7.0,4064.0
21545,52.0,7.0,3304.0
21546,56.0,12.0,3490.0
21547,52.0,15.0,3782.0
21548,46.0,14.0,4100.0
21549,44.0,14.0,3076.0
21550,36.0,28.0,3004.0
21551,26.0,19.0,2374.0
21552,16.0,12.0,1610.0
21553,17.0,10.0,812.0
21554,9.0,1.0,300.0
21555,9.0,0.0,442.0
21556,35.0,1.0,742.0
21557,16.0,1.0,1086.0
21558,22.0,1.0,1900.0
21559,30.0,4.0,2506.0
21560,38.0,6.0,2862.0
21561,42.0,4.0,3380.0
21562,27.0,2.0,3292.0
21563,42.0,12.0,3672.0
21564,35.0,2.0,3426.0
21565,36.0,11.0,3452.0
21566,40.0,6.0,3600.0
21567,40.0,4.0,3670.0
21568,47.0,8.0,3176.0
21569,37.0,2.0,3006.0
21570,34.0,8.0,2734.0
21571,38.0,6.0,2336.0
21572,26.0,10.0,1790.0
21573,25.0,5.0,1036.0
21574,15.0,3.0,716.0
21575,8.0,0.0,408.0
21576,4.0,2.0,310.0
21577,12.0,0.0,336.0
21578,3.0,2.0,382.0
21579,7.0,1.0,672.0
21580,22.0,0.0,1088.0
21581,32.0,0.0,1644.0
21582,47.0,2.0,2196.0
21583,54.0,2.0,2534.0
21584,48.0,4.0,2918.0
21585,49.0,4.0,3228.0
21586,63.0,5.0,3336.0
21587,55.0,1.0,3666.0
21588,62.0,5.0,3804.0
21589,49.0,8.0,3646.0
21590,65.0,3.0,3668.0
21591,58.0,4.0,4006.0
21592,64.0,5.0,3182.0
21593,53.0,5.0,2888.0
